Date,Fridge_Temperature,Dishwasher_Temperature,Freezer_Temperature,EnergyConsumption,Pressure,Variant
2024-01-01 00:36:00,4.847521965358805,78.92659078501427,-17.705488340080947,3.518322801003896,73.79339555608095,Control
2024-01-01 00:37:00,7.993760547701712,72.42098962836067,-18.576295773806127,1.7875604811703245,75.3494340632226,Control
2024-01-01 00:38:00,3.7778298750465646,74.3154418533047,-12.247443007902984,3.2900632718889327,75.46402147198646,Control
2024-01-01 00:39:00,4.518551392021898,78.89058370760736,-18.261037421912256,4.09287384869518,75.82014372850212,Control
2024-01-01 00:40:00,1.5977190514655164,80.51539973998622,-18.71913078735415,2.80913893637046,74.80997323082201,Control
2024-01-01 00:41:00,5.748124176262087,78.81410484356991,-16.07291517998472,2.737785548399386,69.23310266191,Control
2024-01-01 00:42:00,5.528963369902748,77.95305515283528,-14.243230761104751,2.5567292230421517,74.28017208044444,Control
2024-01-01 00:43:00,5.127404719531542,77.39668891323213,-16.72494575803038,3.54073755233434,74.84257593793103,Control
2024-01-01 00:44:00,4.566345899555714,73.86443402889772,-12.800888362992245,4.593053450306052,75.37411999248162,Control
2024-01-01 00:45:00,4.414484162455091,76.14046737481587,-14.70707301410773,3.650120253231194,75.76846191478974,Control
2024-01-01 00:46:00,6.003800467401344,76.91808368712063,-22.834633959194292,2.6373050045430078,72.27694243355496,Control
2024-01-01 00:47:00,4.942366796822753,81.47136667865675,-17.888400890521027,2.6199484547646277,73.50277863904421,Control
2024-01-01 00:48:00,5.6299437431106645,79.33085486870539,-17.9855262980551,4.149586988887511,68.08024332358254,Control
2024-01-01 00:49:00,5.429965634909096,73.01087953391179,-14.861917139711734,3.6784330517604484,72.81138196861644,Control
2024-01-01 00:50:00,7.246854574191524,79.27225190818439,-24.174451169122335,4.607979036660572,71.97486640102109,Control
2024-01-01 00:51:00,6.353988194750109,77.14475315875104,-8.652970873846835,4.478286903476908,76.08337077543632,Control
2024-01-01 00:52:00,5.3857236863003815,76.26923399908212,-14.706921715317371,2.117340929441442,75.57435810826291,Control
2024-01-01 00:53:00,8.03684406130436,80.1350288665226,-15.853369588246927,1.7331001664795473,74.69987300724044,Control
2024-01-01 00:54:00,5.840537058113123,81.39299856748785,-12.755296850742562,5.170398413994857,68.47875114997024,Control
2024-01-01 00:55:00,7.609925377580838,81.0938403573486,-9.269037841562126,3.3968776196958963,71.37704227518,Control
2024-01-01 00:56:00,6.213885216773276,75.78234743033208,-13.687760066234791,2.6833466039788174,73.84675466643431,Control
2024-01-01 00:57:00,1.3161618421369141,77.37236287244636,-13.45356071058514,1.9637916906037298,68.24915024593996,Control
2024-01-01 00:58:00,7.609669526638659,79.2937902942107,-15.907929926606855,5.1997960178469445,69.98083585072354,Control
2024-01-01 00:59:00,5.270352482685338,81.22663538136707,-16.724577260100844,2.773622565544022,75.45506039699228,Control
2024-01-01 01:00:00,4.896090458198444,76.86247728646413,-17.727386332014703,2.4809302474593515,69.09015844531517,Control
2024-01-01 01:01:00,5.562696694979154,77.74302307000855,-18.778335975143627,4.569956223366569,68.43153743644461,Control
2024-01-01 01:02:00,4.310033676085865,74.98099507798192,-18.361042299098493,2.474425658500394,72.87692035279123,Control
2024-01-01 01:03:00,5.45405772077789,74.71138012775799,-20.35166789302895,2.6686305221789115,75.95030276959336,Control
2024-01-01 01:04:00,3.816247867313815,80.73757746718259,-16.52761435205507,3.2072743089507125,75.01084781523257,Control
2024-01-01 01:05:00,7.54854451746874,82.36872008571247,-21.35400273167916,4.912354454500866,76.18808903965603,Control
2024-01-01 01:06:00,4.772823772757899,78.083969635259,-15.727250427568869,1.7148753299836552,74.3295944910485,Control
2024-01-01 01:07:00,4.234832314555133,81.31059869367607,-16.408991824127025,1.7999922573925193,71.6739061023104,Control
2024-01-01 01:08:00,3.150148368561452,79.3849080751429,-15.859194104839938,4.837283453137516,75.95157809255495,Control
2024-01-01 01:09:00,5.537551578297283,76.36464073618463,-17.86639471005998,4.654441162928195,71.58371953900782,Control
2024-01-01 01:10:00,5.374214200250184,79.38418681652524,-7.06941888945849,3.0051786129449907,70.94079477729166,Control
2024-01-01 01:11:00,5.7768492273550125,82.9141096993979,-12.219652299459062,2.1908775962376135,71.76484570924644,Control
2024-01-01 01:12:00,2.9454962249897423,78.19252188267015,-20.03362750025417,4.540345570709044,74.8373812168127,Control
2024-01-01 01:13:00,1.797637602376854,82.99393096744201,-15.601395737719306,3.606563482906668,75.70862581873067,Control
2024-01-01 01:14:00,6.25118260501312,70.44076468773076,-18.124018428811972,3.219127230584358,71.00452972366128,Control
2024-01-01 01:15:00,7.969283723753016,80.76570751312566,-19.343439180122243,2.048483817644117,71.882878634871,Control
2024-01-01 01:16:00,2.9472927552202077,78.56114120471452,-20.320216213371808,3.761204802642686,75.54594951575682,Control
2024-01-01 01:17:00,8.178882567123397,77.4029779486024,-15.003349927722239,2.4901002296146446,68.39516678204082,Control
2024-01-01 01:18:00,5.567822117472762,78.57528232960651,-18.344140705208723,2.7089442427079042,74.58449703055635,Control
2024-01-01 01:19:00,4.985874190898341,72.33729325619731,-13.396521927924388,3.594901512140079,71.81542916916845,Control
2024-01-01 01:20:00,4.204902606908444,77.64098433648746,-13.318653356408683,1.5365177696040602,71.16275414881724,Control
2024-01-01 01:21:00,2.2309639611500067,79.37133771453523,-12.178256844365652,2.7600613158040685,71.75413885142945,Control
2024-01-01 01:22:00,6.975457031849199,82.73368213422455,-18.85716029822231,4.509216690070519,71.51700167421328,Control
2024-01-01 01:23:00,3.4487872771247936,76.74518934517906,-14.87390316792397,2.0744559557833644,74.35559639277757,Control
2024-01-01 01:24:00,3.4403866485247994,75.87451919132043,-14.402637350073098,3.205739716913641,75.79475918685091,Control
2024-01-01 01:25:00,6.983852619773909,76.79472886924638,-17.722534525311897,3.179427199431288,72.12822893375126,Control
2024-01-01 01:26:00,1.2340331066565469,81.04620635310621,-18.615315872178627,5.283947557088699,74.9949638005731,Control
2024-01-01 01:27:00,1.9528043786636666,79.28625332897906,-11.471438002672082,2.655097250060086,74.1483340999828,Control
2024-01-01 01:28:00,4.963731512983837,76.71071938869888,-15.617512372803839,1.551931756902842,70.77771859867441,Control
2024-01-01 01:29:00,5.586568858009704,79.83980229934006,-14.392096747864787,3.541174568595669,72.933436042023,Control
2024-01-01 01:30:00,5.969469295937848,78.59123264804411,-18.766228035483785,3.8457394395485114,73.60125167013183,Control
2024-01-01 01:31:00,4.396403013207494,81.20593497159867,-19.95785339956658,2.903817489753755,68.1973947238799,Control
2024-01-01 01:32:00,10.06073933728338,76.19384071836794,-18.00834932347633,1.0899467502367812,71.32602663028362,Control
2024-01-01 01:33:00,4.5442148824683315,77.31701356020669,-16.672064162169992,2.2351782203981436,76.33816067711864,Control
2024-01-01 01:34:00,4.538427695794556,77.12367554060353,-19.492660020452046,2.9728480341672916,73.35295398738879,Control
2024-01-01 01:35:00,3.406026662372245,73.90945515560364,-16.32953442595115,4.1886706679665275,70.80765018205092,Control
2024-01-01 01:36:00,5.247813633042142,79.18836083119372,-21.365515564205502,4.290667537538768,70.10020193096611,Control
2024-01-01 01:37:00,6.2299224640935496,79.08316581653966,-19.66014226740962,2.35543898339129,69.75964545764636,Control
2024-01-01 01:38:00,7.40715610906692,78.31534036992738,-14.287266255169374,4.724882524814913,71.37378783530775,Control
2024-01-01 01:39:00,2.021431471119564,77.59623859987455,-14.488628439166318,4.957746775451896,69.62343180110392,Control
2024-01-01 01:40:00,4.508009323288598,74.05388777384876,-17.4756302961606,5.007040171931661,69.13556392924964,Control
2024-01-01 01:41:00,5.893407221618288,77.03806403170393,-19.35329292723086,4.214140706621926,71.05813158918646,Control
2024-01-01 01:42:00,6.174115069189071,77.27185645041969,-19.38221065457803,2.7043927388899553,73.09879741822466,Control
2024-01-01 01:43:00,5.013097315609079,75.89316819233514,-17.41980473782394,3.849028299245443,69.22975312952347,Control
2024-01-01 01:44:00,6.084847939064204,77.81614286500196,-14.366444525064127,3.3556021022362224,68.37248350044803,Control
2024-01-01 01:45:00,3.3820722141483994,79.51215257044362,-13.515262925967027,5.195574509983296,68.29091567173501,Control
2024-01-01 01:46:00,8.115810864636714,83.95855770363158,-17.78959520644591,2.678526073939514,70.24602772046214,Control
2024-01-01 01:47:00,6.9852562059588585,78.82373343849551,-19.76047727795435,5.351050717791315,69.59711124033693,Control
2024-01-01 01:48:00,2.3101444258696553,79.07265117216829,-15.496469086401001,2.1588843676008302,72.52974502643728,Control
2024-01-01 01:49:00,2.849793903766489,78.0766622527015,-18.770604911877548,3.486405886709223,71.82804957122755,Control
2024-01-01 01:50:00,2.9061564997861877,72.54368635410287,-17.85475791658361,2.8812964892847592,70.72803956044775,Control
2024-01-01 01:51:00,6.355939941793057,78.22045837365235,-12.324171728688889,4.519659212347945,75.00175980686808,Control
2024-01-01 01:52:00,2.4305444671650656,78.48069062982307,-13.818653714302696,5.374602768809902,72.24155474117083,Control
2024-01-01 01:53:00,4.337951331583839,85.68972633745585,-15.826077063245645,2.6073919593728285,68.76885193350644,Control
2024-01-01 01:54:00,5.909408792833549,77.72291710565663,-20.115757003338167,1.7430963324759636,70.48442057421904,Control
2024-01-01 01:55:00,4.867668130907131,79.20464202700083,-15.665810297588024,3.226866284958469,76.17604983605138,Control
2024-01-01 01:56:00,5.517775031425412,78.19586469088426,-13.112028127637421,2.536176785596139,76.20660949436733,Control
2024-01-01 01:57:00,2.8683945773024835,74.7939658871414,-17.426900997296606,3.4515861807469843,70.1392417385958,Control
2024-01-01 01:58:00,6.189708746794489,81.72846844354505,-12.246657730039855,2.0682803424197846,69.40478348187727,Control
2024-01-01 01:59:00,3.773576215048007,80.55579909806032,-12.421764131445379,2.3250371795624076,72.16378042822485,Control
2024-01-01 02:00:00,4.3507606512041175,80.67309584112914,-11.30880150356958,2.1147506948609887,72.04430531260151,Control
2024-01-01 02:01:00,5.475463455811973,75.57183763561578,-15.384270620405943,2.944356076812155,71.44515657305975,Control
2024-01-01 02:02:00,5.206156443061697,82.50838293280829,-14.537824900581963,4.061814862993878,72.44660071094921,Control
2024-01-01 02:03:00,5.047960038031186,74.09444681162316,-12.05743813500673,3.266086666039598,69.95044117955288,Control
2024-01-01 02:04:00,3.498746356046489,80.06057128140081,-14.957818188793073,2.3853063222409014,68.96540646896698,Control
2024-01-01 02:05:00,4.400901177601615,84.87136687742994,-17.80370232337064,3.0092265720108795,72.79187625120205,Control
2024-01-01 02:06:00,5.004367181674072,75.32839102460794,-17.645628509583585,4.009673628097971,75.83382317297196,Control
2024-01-01 02:07:00,2.2498295336658303,76.60110681119168,-15.584335138678783,2.5936844479058476,69.1570939236105,Control
2024-01-01 02:08:00,4.074934067373242,78.59895409526293,-20.171684265838657,3.9534699921551164,73.92044368354429,Control
2024-01-01 02:09:00,5.775359758065693,76.7895730376514,-16.72977674609258,3.8103777238574112,71.67833217399523,Control
2024-01-01 02:10:00,2.4451267923093147,73.6480097068016,-13.010358645309239,2.1312961908384955,70.46940335372196,Control
2024-01-01 02:11:00,7.31316330318848,78.50568892441808,-22.873761553495843,1.7505032238864817,75.16611743449639,Control
2024-01-01 02:12:00,7.539226525199686,75.11308885882168,-11.696553694616455,4.466440776576456,71.83453023411234,Control
2024-01-01 02:13:00,2.509698848079829,79.72077729190555,-12.932877343890521,2.3790660743234744,72.89982091817112,Control
2024-01-01 02:14:00,7.715239266100278,75.54172729729859,-17.67929384749143,3.9956950122249233,71.72167281029542,Control
2024-01-01 02:15:00,4.712836822575731,82.94980321505261,-14.669827516384572,3.427199491979089,68.68249648602425,Control
2024-01-01 02:16:00,5.83702911831411,75.95024012299129,-16.290556819281022,5.3492281077194175,72.99719936996156,Control
2024-01-01 02:17:00,4.006697895743507,77.33381545138297,-12.610028894683952,1.6880819458568899,71.51826419032022,Control
2024-01-01 02:18:00,6.8460896544535235,80.740551652109,-13.351950571690178,1.5086342510711273,68.72875549096808,Control
2024-01-01 02:19:00,5.812188037697334,74.60740705069813,-20.50021216954903,1.5128683968477459,73.0048185691194,Control
2024-01-01 02:20:00,3.371693486804793,78.98237980381239,-14.53821275960747,2.179866123627795,68.0829158291295,Control
2024-01-01 02:21:00,2.669596000069423,82.22142826284728,-16.916883560929744,3.9908897760846163,69.75157126133858,Control
2024-01-01 02:22:00,2.0793951295815547,73.47755029631631,-16.0515022884457,3.321540482862308,74.56098411000379,Control
2024-01-01 02:23:00,5.375883552865513,78.85390157559691,-18.484515702909448,4.523469426223045,68.31859036881337,Control
2024-01-01 02:24:00,6.144942823559472,79.07964838274526,-11.055588792637494,2.123041832796099,73.43212962366317,Control
2024-01-01 02:25:00,6.301931357558883,80.64546861533192,-13.179814540292274,2.9110443503221832,75.97753834814152,Control
2024-01-01 02:26:00,4.764037810785244,74.58914786736575,-18.5193134919189,3.058608136754281,69.43801664865326,Control
2024-01-01 02:27:00,2.686007088671272,74.33863016074717,-20.3038318207307,2.6325043428165404,71.50373962576043,Control
2024-01-01 02:28:00,3.6358504039524338,79.8658246968507,-17.457017892933546,4.0005669092451015,72.83418065791639,Control
2024-01-01 02:29:00,7.304697277923852,79.19095401969956,-14.996492061726084,3.8993263368279463,71.7834930453643,Control
2024-01-01 02:30:00,4.030742870799838,79.05147855103763,-15.57938246816133,4.261950101708161,73.21117256392685,Control
2024-01-01 02:31:00,5.286835261362953,79.33934462849092,-12.540601525695271,3.417102353054105,71.39441921140279,Control
2024-01-01 02:32:00,2.848699032850225,76.25992583526453,-13.930240833457443,3.6947771124801627,69.24743468378414,Control
2024-01-01 02:33:00,5.67316609091807,78.99676109148301,-13.39129292274128,3.7913998663289243,68.74797262252542,Control
2024-01-01 02:34:00,4.084630876641844,79.17921741989603,-15.319433798168689,2.403904322300196,74.25332251188802,Control
2024-01-01 02:35:00,7.093425427551527,76.1569457459209,-20.46789619063297,1.7769859353763997,70.004441175984,Control
2024-01-01 02:36:00,6.547115412413627,83.89732353343426,-16.887095593440705,1.911336986725938,75.11858262724049,Control
2024-01-01 02:37:00,4.0085881068502,79.72149876273537,-13.119730780274004,2.351768125314881,74.24142884810347,Control
2024-01-01 02:38:00,4.746671945304673,74.72608950839205,-16.45456878557394,3.5388779585059726,68.41540674847583,Control
2024-01-01 02:39:00,3.8977675199187427,80.26966082590148,-14.79072889412876,2.687638301759847,69.69017338333538,Control
2024-01-01 02:40:00,2.1611336069099805,75.37595498931803,-17.2562449457384,4.073231811695086,70.45273831510012,Control
2024-01-01 02:41:00,3.2851151409055666,80.66125381122735,-19.389435545625535,1.644384944450616,72.99365089013874,Control
2024-01-01 02:42:00,5.39643465544164,81.77578673702222,-16.670032192138333,3.4077775779196644,74.80254680264717,Control
2024-01-01 02:43:00,5.650518996459164,75.83795304494487,-15.37285767090204,1.871525952071453,68.50679934333075,Control
2024-01-01 02:44:00,5.297095807185277,81.19012838773297,-18.26706315838433,2.5195199547716847,70.09671519579041,Control
2024-01-01 02:45:00,4.396533892082728,79.53834278080949,-17.007133734570004,3.3141374638559817,71.16016200398965,Control
2024-01-01 02:46:00,6.866133211441971,80.76618047998346,-19.118389725957947,2.776829933153658,69.5403680985406,Control
2024-01-01 02:47:00,5.127083809121875,83.99037894796184,-12.942265247307713,1.6980209171099905,72.58045361905333,Control
2024-01-01 02:48:00,6.406507656191895,77.56383565199138,-17.1833672727641,4.034799807707271,72.0152208266098,Control
2024-01-01 02:49:00,1.4524497355949628,76.03879150692752,-11.941733364621452,3.561119115501645,70.65856339322974,Control
2024-01-01 02:50:00,-2.8448005032366845,75.63145671112343,-11.713756448377275,4.5805221777563565,72.341849850131,Control
2024-01-01 02:51:00,5.56757605567616,75.85256914510369,-16.54313789416523,1.7991412287764854,70.98890114054936,Control
2024-01-01 02:52:00,2.150468692557021,78.06869487175769,-19.325346197642048,3.9448503422908296,70.88283016672524,Control
2024-01-01 02:53:00,4.575096594573888,79.32345592444993,-22.55769363320001,1.5246977992056645,70.22932241299874,Control
2024-01-01 02:54:00,4.3958059179507885,79.13007239799005,-20.716111219080375,1.5281000507443117,72.53967864824087,Control
2024-01-01 02:55:00,8.174801204831073,80.78154974710807,-20.42150447469598,4.23850569987861,71.73056931339954,Control
2024-01-01 02:56:00,5.7999931058872125,78.33900567563371,-12.164591117615487,4.134263110649952,69.64912818666868,Control
2024-01-01 02:57:00,5.331718053597346,82.66060223147196,-15.952526238319162,1.960095288806246,68.10891659154487,Control
2024-01-01 02:58:00,6.673982309267347,77.50602950028613,-15.131186427724037,2.958380012237316,69.26780814114852,Control
2024-01-01 02:59:00,5.7369951736780775,86.46050749976885,-22.961263026805376,5.7543030223975435,68.35981065258773,Control
2024-01-01 03:00:00,4.084646014023134,80.17700204329502,-19.893899287651784,3.372673580949209,71.62543020256282,Control
2024-01-01 03:01:00,7.14295186050912,75.72852733075115,-13.638760670661139,3.276685815694987,69.8908135728638,Control
2024-01-01 03:02:00,2.7804997442234516,75.08732250581666,-15.439677662852242,2.266347920166756,71.53182479320769,Control
2024-01-01 03:03:00,5.646494375067125,79.74741724572955,-16.74161583605679,4.570183203928128,70.76737893630808,Control
2024-01-01 03:04:00,1.9048604117273777,77.62961164402245,-14.605472924199633,1.210121507278787,72.51932440976717,Control
2024-01-01 03:05:00,5.40788771503199,80.44200148227627,-11.392606581592556,2.2377766278822273,74.08048136182425,Control
2024-01-01 03:06:00,5.385979283545859,79.71971287372064,-16.963127390611152,1.1510311032618017,72.02623708032439,Control
2024-01-01 03:07:00,8.352909923829326,78.08151326202938,-16.09189059202579,2.604867900619595,68.5205317118887,Control
2024-01-01 03:08:00,1.8700522131164412,75.75961884579478,-15.722209243806086,5.72673755474594,68.14708804388523,Control
2024-01-01 03:09:00,3.798225648292375,73.7554583259424,-9.123671094178023,3.3626252387808493,69.79114179673132,Control
2024-01-01 03:10:00,6.645364853148288,76.96045514379894,-22.598068793257077,2.907144884217496,71.56972709425517,Control
2024-01-01 03:11:00,5.670634512794615,80.86919638297042,-14.250330955633576,5.134850349902641,68.37720224046905,Control
2024-01-01 03:12:00,5.360610102675006,78.94228123239061,-16.64440674627719,5.1635561307233795,70.75296396065507,Control
2024-01-01 03:13:00,3.0877285940829218,74.56278366386404,-14.599684821447461,2.44655777989982,75.45101594631929,Control
2024-01-01 03:14:00,3.818363303817142,78.81954277755354,-18.272117661984176,4.8669003193043086,68.75615978355822,Control
2024-01-01 03:15:00,7.490082016446513,79.45595213918651,-16.446895092575353,2.097188521573415,75.96753868206443,Control
2024-01-01 03:16:00,4.896981612492144,75.64842769139659,-14.165768261603516,3.0765801203541185,75.1960429142766,Control
2024-01-01 03:17:00,5.750719392288946,78.76117531783657,-6.961269396868477,2.3170109217297683,74.98696171051373,Control
2024-01-01 03:18:00,4.7696233424470424,78.474626155338,-13.875891431793786,3.1049337015598364,75.25473149136084,Control
2024-01-01 03:19:00,2.6338289695004695,74.87108910650812,-18.844196794091527,2.5036978375268384,68.67242222812506,Control
2024-01-01 03:20:00,6.867620852149994,79.37336208104485,-17.57127904606811,4.6804194526631555,69.26981198942106,Control
2024-01-01 03:21:00,6.006464769064992,79.9823535791047,-17.660242325151565,2.2667635122290664,69.12872838311308,Control
2024-01-01 03:22:00,9.611273674734377,81.54915372952583,-21.686929517890047,1.2384446379012073,68.93443121031156,Control
2024-01-01 03:23:00,2.96883724069891,81.4614061561047,-17.290270575104312,2.4122998416935078,70.75277424407072,Control
2024-01-01 03:24:00,6.645145842400961,74.16699189612872,-14.101512754534767,5.174137269895045,74.97382181678444,Control
2024-01-01 03:25:00,2.3769120679259976,75.48652488025463,-20.122696357230385,4.142248095133454,70.11648200650232,Control
2024-01-01 03:26:00,5.314693135346156,79.84510580162598,-13.154552046848224,1.9268592975833574,70.05146210353499,Control
2024-01-01 03:27:00,6.953013178126329,79.84135785273662,-14.836675536746986,2.3134707374674326,73.67746556233315,Control
2024-01-01 03:28:00,0.8557297678070261,79.84514305891814,-18.502699965913113,1.8252777345560984,68.81417085794843,Control
2024-01-01 03:29:00,4.590135051516784,89.85819447196417,-16.724588912013544,4.207272545584281,71.02635193584017,Control
2024-01-01 03:30:00,3.8735805319147594,80.0126715320795,-11.505034577076902,4.576170488713198,70.48158097749146,Control
2024-01-01 03:31:00,3.5960854034097562,81.70669692054179,-14.099356559482404,4.105295169086927,75.11732725868714,Control
2024-01-01 03:32:00,5.770425304518708,81.1620052904796,-16.273649035305557,3.726634192430243,72.32181073205386,Control
2024-01-01 03:33:00,7.24137141284519,80.25417375391739,-17.013049950882955,3.574587864018263,73.4303779386243,Control
2024-01-01 03:34:00,4.733442569541689,77.35419226607895,-16.07017278864502,1.473168533034103,69.08388844093237,Control
2024-01-01 03:35:00,5.410972855120041,80.5769076614798,-17.83529067382691,3.189251116777588,75.80291338866965,Control
2024-01-01 03:36:00,5.228617506118495,75.98152435638728,-22.614248517157044,2.9056613012134993,70.70859809465088,Control
2024-01-01 03:37:00,5.003607012712829,77.58954417977998,-10.173466268395808,1.5473928378565873,73.93744623788255,Control
2024-01-01 03:38:00,2.8213147245757875,76.84390935651268,-15.834025002401797,2.727880636787744,76.01885991129058,Control
2024-01-01 03:39:00,7.216889203445786,78.54562241815897,-15.10555820463239,3.0087040349613607,72.27265043757443,Control
2024-01-01 03:40:00,5.590390736317672,85.24397570002053,-16.473723249630726,5.00749016499664,72.2632961733644,Control
2024-01-01 03:41:00,5.789762980005156,72.69820442222475,-18.505350402173764,3.214612422866291,68.984895157891,Control
2024-01-01 03:42:00,3.3869807419488356,80.35878057112353,-16.857773442846312,1.6952020766203115,71.27831467395428,Control
2024-01-01 03:43:00,4.081559204021519,73.46185238643105,-21.098184286582935,3.399478372504562,75.1607054866049,Control
2024-01-01 03:44:00,4.647731604578444,76.8842044026317,-9.468740505840087,4.270909885206753,69.13489465963117,Control
2024-01-01 03:45:00,1.931750613102297,81.56685179090209,-20.00353599526719,3.8213404511305082,75.70703469670953,Control
2024-01-01 03:46:00,1.6239313496046437,78.49284005728639,-19.39589885154154,2.5041868625471837,73.60539908084792,Control
2024-01-01 03:47:00,3.7985041387228646,75.06676566621208,-17.620777613159202,2.729611416303476,71.53606261449593,Control
2024-01-01 03:48:00,6.04504153288478,76.15408887222009,-12.435772825442868,2.8581452413433097,72.59058671561553,Control
2024-01-01 03:49:00,3.6937252201401183,80.33879324680403,-16.25647300221204,2.709904996718513,69.26417150498828,Control
2024-01-01 03:50:00,2.962389604818573,76.10890010484859,-20.00840738809139,1.9676575212060279,69.82685966235694,Control
2024-01-01 03:51:00,3.37062869352466,78.94937576874592,-12.536984917727981,3.74102242199315,70.40583078736006,Control
2024-01-01 03:52:00,4.089315153709375,78.43671551971144,-14.106998119643556,1.7762497611497166,71.23270739266508,Control
2024-01-01 03:53:00,4.292282074359792,76.34519895718255,-14.684695128350644,2.5725403841942587,75.69038475794108,Control
2024-01-01 03:54:00,9.331042904413113,84.73183226797597,-14.15279727648748,3.071972865651106,71.08757980970732,Control
2024-01-01 03:55:00,7.109241256974636,80.20175706695403,-9.116914298252649,3.4052115257990896,72.40021601924425,Control
2024-01-01 03:56:00,7.0495482245634555,72.22457224002717,-9.744715314891664,4.754128400095632,69.36101975590988,Control
2024-01-01 03:57:00,7.337160728546763,78.85936294430827,-18.360146029009886,1.6499122611948875,74.1821748888374,Control
2024-01-01 03:58:00,3.002358261331901,76.31464060569483,-11.428345021566544,4.0649698645352705,72.7063591321603,Control
2024-01-01 03:59:00,2.5552707700255217,80.85730000438866,-15.1504954307233,3.4122573567398,71.69522264706033,Control
